phi,sigma,total_time,max_ac225_yield,time_to_peak
6447735899895.34,1e-24,8675.220744248,4.799269260582734e+18,5822.039603413586
131060064180.6471,1e-24,3458.9898655648103,9.722911372079926e+16,3458.9898655648103
2884884468531.561,1e-24,3095.606963859711,2.1324794879769682e+18,3095.606963859711
1361754909438.5654,1e-24,3940.876148722147,1.0123945803701768e+18,3940.876148722147
3535277759111.347,1e-24,8416.91595196292,2.631565556280358e+18,5902.334954513366
5981222580951.191,1e-24,5628.926942552409,4.452049938745084e+18,5628.926942552409
209193634356.4961,1e-24,8322.732808154335,1.5572761068896803e+17,6012.7430301460345
111497424002.2175,1e-24,2959.0801100363155,8.224361943473723e+16,2959.0801100363155
365785684328.0834,1e-24,6049.282609029541,2.7229683836879123e+17,6007.338119974333
943464676600.0186,1e-24,1267.2594127365142,5.5724291424929376e+17,1267.2594127365142
106100092525.55429,1e-24,5491.648068350249,7.898150485102098e+16,5491.648068350249
961537382196.3274,1e-24,5467.416322271713,7.157620916195596e+17,5467.416322271713
1342910791248.5215,1e-24,7855.192234555357,9.996666875224433e+17,5972.438978789872
6867407166466.833,1e-24,2055.004150705535,4.853945531162114e+18,2055.004150705535
7660212136088.562,1e-24,7006.621933426192,5.701633456278785e+18,5791.59268822041
1896932447973.6294,1e-24,5948.3560294752415,1.4120676384538437e+18,5948.3560294752415
1236288739975.9023,1e-24,8076.594855049864,9.20298730265312e+17,5976.540189092502
292769734674.1172,1e-24,5450.350096146738,2.1793792195489645e+17,5450.350096146738
4250943272672.4277,1e-24,1613.1295903905334,2.8073909286705725e+18,1613.1295903905334
1702220957600.921,1e-24,3827.4045078742806,1.2650778380368548e+18,3827.4045078742806
3404645641854.948,1e-24,1059.3206187256653,1.7930341052829407e+18,1059.3206187256653
1635415672090.3955,1e-24,7579.469979289703,1.2174016204165317e+18,5962.913911301986
1805905814807.317,1e-24,3154.2493644460815,1.3359359165071483e+18,3154.2493644460815
2049233543049.167,1e-24,3293.1424809994487,1.5182043058352527e+18,3293.1424809994487
2173626440128.9033,1e-24,1560.124755911362,1.417440440481332e+18,1560.124755911362
363064016959.7119,1e-24,770.253803906521,1.4578148800564474e+17,770.253803906521
147169798079.81174,1e-24,5082.397059684344,1.0954678749047549e+17,5082.397059684344
290667323151.06006,1e-24,4762.842173887665,2.163340985884329e+17,4762.842173887665
2085155301448.5693,1e-24,7778.597841427064,1.5521744973859843e+18,5947.912437050936
513005089933.7596,1e-24,3132.288262784035,3.794001163325036e+17,3132.288262784035
423968088882.2272,1e-24,1473.4380637715049,2.699986411118503e+17,1473.4380637715049
2120147451231.033,1e-24,7270.346842671358,1.5782213885866132e+18,5946.570775777866
883098706659.5573,1e-24,5111.5364987950015,6.573375009224643e+17,5111.5364987950015
8259604817555.901,1e-24,6273.039317849556,6.147706851312827e+18,5777.436171529686
3090786653748.026,1e-24,7847.256431335405,2.3007169393044874e+18,5916.1794603334065
270135049291.9922,1e-24,5870.371641728904,2.010930877615526e+17,5870.371641728904
2721374388726.372,1e-24,7456.802699516323,2.025747813093803e+18,5927.5590763606315
487046860484.4633,1e-24,6189.444269189774,3.625648242070977e+17,6002.923247143385
1617337317062.7126,1e-24,3881.3221393752156,1.202199920600713e+18,3881.3221393752156
159724454095.06104,1e-24,3416.18006304874,1.184581047734837e+17,3416.18006304874
8452176018495.657,1e-24,2288.4841233217157,6.085986153936291e+18,2288.4841233217157
168762470181.5839,1e-24,3537.032048327684,1.2526126111875309e+17,3537.032048327684
159206752328.59244,1e-24,2707.063176967602,1.167618396303401e+17,2707.063176967602
6743903228314.007,1e-24,3133.139992740487,4.987346102992209e+18,3133.139992740487
1485177780532.7646,1e-24,2472.0318791238997,1.0799992495349158e+18,2472.0318791238997
2167500372661.2434,1e-24,1554.4417621119296,1.4114175588018652e+18,1554.4417621119296
3798551131631.667,1e-24,3993.5343298133566,2.824328129814297e+18,3993.5343298133566
232981045873.62988,1e-24,6763.141412256536,1.7343532318226243e+17,6011.931758758343
1283998521856.7979,1e-24,4119.077785333804,9.54972576657188e+17,4119.077785333804
302866921378.269,1e-24,6954.082277788369,2.254593464329397e+17,6009.654942642365
537736787245.8518,1e-24,855.9291046417604,2.3840815787992234e+17,855.9291046417604
8525847776243.905,1e-24,751.6393151116331,3.341341638531155e+18,751.6393151116331
174155836977.61038,1e-24,4347.6115060218335,1.295749803822186e+17,4347.6115060218335
260441192545.27768,1e-24,3268.215410461148,1.929083675179568e+17,3268.215410461148
1364991403606.9238,1e-24,8411.774525658953,1.0161031464424306e+18,5971.6364523779275
7458019459731.192,1e-24,1110.380760481643,4.058626577204535e+18,1110.380760481643
5088929790996.554,1e-24,1886.223391392345,3.527328390633512e+18,1886.223391392345
4196284584305.5566,1e-24,2947.828019426126,3.094574488299646e+18,2947.828019426126
2726892369901.814,1e-24,6437.231873527371,2.0298551069618877e+18,5927.3691182936545
5024602024096.205,1e-24,8591.709511513336,3.7400777335871923e+18,5859.936549288715
355599736303.31915,1e-24,5689.827868650471,2.6471267508078198e+17,5689.827868650471
3009683670956.189,1e-24,1157.7383283745116,1.6835357944278374e+18,1157.7383283745116
2117980769616.772,1e-24,3155.718156446128,1.566820407633554e+18,3155.718156446128
210347775639.9391,1e-24,5038.63506771511,1.565717461506496e+17,5038.63506771511
839009217852.6299,1e-24,5266.679420248824,6.245386934571313e+17,5266.679420248824
1922359193038.554,1e-24,4619.004794738625,1.430593941087594e+18,4619.004794738625
6461011435774.268,1e-24,1969.5712787096966,4.5252793102656113e+18,1969.5712787096966
378079394907.14716,1e-24,3442.3907561475025,2.8045157620908083e+17,3442.3907561475025
3538044294690.533,1e-24,5886.330445312784,2.633624717423135e+18,5886.330445312784
258729026067.88928,1e-24,6649.090016305747,1.9260249551508234e+17,6011.178119948392
3491992516137.3667,1e-24,6862.194505628455,2.5993472301276877e+18,5903.710774093578
143464923626.87598,1e-24,2252.2693693008814,1.030615912491706e+17,2252.2693693008814
6176879923519.297,1e-24,7764.10881454033,4.597684203488171e+18,5828.646259865599
257718211993.20377,1e-24,5054.3629376795525,1.9183248325780173e+17,5054.3629376795525
335248045208.9501,1e-24,3938.512213136241,2.4924089748218435e+17,3938.512213136241
110125949875.31784,1e-24,2827.3395554455697,8.101590568203787e+16,2827.3395554455697
347825591389.76044,1e-24,8092.017855264132,2.5892713800396966e+17,6007.914583386983
1499477126552.572,1e-24,1966.2862357451465,1.0498537897783621e+18,1966.2862357451465
716355595461.7769,1e-24,4571.652699689021,5.330926347445201e+17,4571.652699689021
1882433302788.079,1e-24,4898.019239747443,1.4010847474188585e+18,4898.019239747443
695000302625.5463,1e-24,3067.150277264014,5.135408573919344e+17,3067.150277264014
1412532479221.0728,1e-24,8560.372432920223,1.051491926669688e+18,5970.401761502663
1276360559742.0444,1e-24,7826.720331894351,9.501276664346564e+17,5974.794839668666
107286445042.14046,1e-24,2177.584547317952,7.665397184646733e+16,2177.584547317952
5364572189945.834,1e-24,5203.846129176794,3.992934932757817e+18,5203.846129176794
944312350346.3074,1e-24,3546.3234245077747,7.009335171668841e+17,3546.3234245077747
389521227840.04987,1e-24,6107.134119532318,2.8996583712979296e+17,6006.563272974249
538852305602.3001,1e-24,4095.0386831786395,4.007556921299556e+17,4095.0386831786395
3578456967544.3574,1e-24,8315.471353021767,2.663704908260264e+18,5901.051875562617
9712090333259.01,1e-24,4505.399857678918,7.226233240123079e+18,4505.399857678918
188946117261.198,1e-24,705.8689561139696,6.9431241697204664e+16,705.8689561139696
975692387247.7578,1e-24,1130.6922296688101,5.374491807266322e+17,1130.6922296688101
171959447966.49408,1e-24,2439.7707965861605,1.2486118528477445e+17,2439.7707965861605
9637961872007.123,1e-24,1840.0078851198741,6.636837052796066e+18,1840.0078851198741
166059653680.93976,1e-24,8065.530377179622,1.236179766081677e+17,6014.598124458568
1754441371270.0688,1e-24,6611.579801417931,1.3060013642435318e+18,5958.752967235655
512231823218.21735,1e-24,8213.456524250745,3.813127019305523e+17,6001.699013653455
8957777988901.762,1e-24,5112.84409668521,6.666929793729721e+18,5112.84409668521
9411949021504.557,1e-24,4677.861354282933,7.003790878043522e+18,4677.861354282933
757670063609.8864,1e-24,6987.684852058786,5.6401788068532294e+17,5993.038064996615
1943097953699.972,1e-24,2156.380746203527,1.3859490978844096e+18,2156.380746203527
1071218481981.0667,1e-24,635.9551353583631,3.514092373193372e+17,635.9551353583631
5640515895782.283,1e-24,4980.603019982025,4.1980901608112056e+18,4980.603019982025
123701227984.36655,1e-24,8245.888729444025,9.208562821710104e+16,6016.051761204477
9974059073819.316,1e-24,6590.142812872772,7.423567931026374e+18,5738.63959456839
728863960021.5342,1e-24,5385.12326960745,5.42558969574228e+17,5385.12326960745
104824740047.87457,1e-24,1395.7914080850178,6.5116246743001224e+16,1395.7914080850178
459196474767.2307,1e-24,3897.0793669160357,3.4135042050188154e+17,3897.0793669160357
3250101385106.0034,1e-24,1910.2279546189804,2.259943815104117e+18,1910.2279546189804
170690502169.30548,1e-24,6261.052089129359,1.2706525771370522e+17,6014.350190024389
5971223844060.547,1e-24,7766.051503977958,4.444623005544436e+18,5834.246839577548
3046713803151.399,1e-24,8624.265898699381,2.2679118509405706e+18,5917.215838623597
1107091945403.7756,1e-24,6897.11206477746,8.24126035127456e+17,5980.654677944906
682895815574.1726,1e-24,3417.8917566930177,5.0646708387036915e+17,3417.8917566930177
6631981002726.865,1e-24,4057.6398509320707,4.931616389125408e+18,4057.6398509320707
3111295977145.214,1e-24,4605.4068056854485,2.3153257181487754e+18,4605.4068056854485
167658561617.58798,1e-24,1547.996403508188,1.0899567710773291e+17,1547.996403508188
1047718620707.8601,1e-24,6345.419436657058,7.799290219797844e+17,5982.8603022337575
3054693781884.567,1e-24,3272.857910630591,2.26265453900881e+18,3272.857910630591
104332906663.75539,1e-24,4905.524080586403,7.765663789439856e+16,4905.524080586403
239405318470.7034,1e-24,3144.1909316948677,1.770826084647962e+17,3144.1909316948677
1357993552229.154,1e-24,3736.540351287189,1.0089186100022596e+18,3736.540351287189
827947527755.8516,1e-24,916.790915522392,3.896361095688273e+17,916.790915522392
232290070958.51785,1e-24,7454.057521790902,1.7292095119581574e+17,6012.3466830206235
1056239349599.597,1e-24,7811.072251767733,7.862717882036472e+17,5982.638711134589
5183237923252.437,1e-24,2095.583999270927,3.6776865473811195e+18,2095.583999270927
629786401271.9558,1e-24,4842.9287586572445,4.687446235064707e+17,4842.9287586572445
156686002907.53244,1e-24,1205.0418958607622,8.986125881770746e+16,1205.0418958607622
4819170318149.601,1e-24,7328.654502511814,3.5871772944691615e+18,5865.268927805308
584222586135.6934,1e-24,6336.389475078368,4.349030769153239e+17,5999.271080444557
1086089717211.0533,1e-24,6675.618073212965,8.084921607252187e+17,5981.307506227684
426942994331.15155,1e-24,4415.53919586339,3.1767624559515437e+17,4415.53919586339
6108179181608.55,1e-24,7245.480022570142,4.5465532448868465e+18,5830.584963825696
416799510628.04694,1e-24,7783.429127807051,3.1027207066694554e+17,6005.575391433496
627245384302.867,1e-24,6136.458344414723,4.6692944941703264e+17,5997.765139617297
2648624488547.069,1e-24,3817.917843320584,1.968354891097279e+18,3817.917843320584
4510106392654.655,1e-24,4343.805183045468,3.355399774638431e+18,4343.805183045468
8344041268138.754,1e-24,8237.133201018787,6.210544469970009e+18,5775.713705921367
6317277200464.71,1e-24,8002.999588308706,4.702175374034025e+18,5825.505000677009
196830748880.41742,1e-24,5855.239675127936,1.4652428611048355e+17,5855.239675127936
3035486732858.806,1e-24,4867.550721450222,2.2592316250249887e+18,4867.550721450222
1144040613230.425,1e-24,2163.819304515208,8.165002479174277e+17,2163.819304515208
209687647947.07785,1e-24,6968.689559829266,1.5609536211291206e+17,6012.986217968555
199164074998.5907,1e-24,6514.906982956076,1.4826144871514714e+17,6013.225699849584
142605704595.86432,1e-24,3905.2024353196484,1.0601090524954454e+17,3905.2024353196484
111692146933.32228,1e-24,5954.678266540168,8.314583449377346e+16,5954.678266540168
385328790215.529,1e-24,4363.202696197524,2.8669586527861888e+17,4363.202696197524
374022004606.5362,1e-24,4760.296813628288,2.7837154825695898e+17,4760.296813628288
2066773395056.4287,1e-24,1878.704343568028,1.4311100472148196e+18,1878.704343568028
3581766451701.697,1e-24,6963.576925561619,2.6661682370562504e+18,5900.864239208492
7661791355020.723,1e-24,3644.5426824544006,5.689662325709292e+18,3644.5426824544006
5575215397680.218,1e-24,1273.842171967845,3.3024588890569073e+18,1273.842171967845
9723253865933.965,1e-24,2252.833742293781,6.984855503728137e+18,2252.833742293781
559368382653.3226,1e-24,1272.3385364381306,3.311251358919518e+17,1272.3385364381306
4680396363823.998,1e-24,4513.806401801554,3.4826810023267804e+18,4513.806401801554
8410114817670.251,1e-24,1694.525722253868,5.649982152544912e+18,1694.525722253868
6076347974214.814,1e-24,3469.8509423811415,4.507919257546959e+18,3469.8509423811415
296880129713.9108,1e-24,5927.837261601666,2.2100262379892083e+17,5927.837261601666
114915049463.34479,1e-24,4840.379927074735,8.553082419602458e+16,4840.379927074735
885543505914.3184,1e-24,900.6523951283009,4.105175806896468e+17,900.6523951283009
738523012010.5652,1e-24,3018.6324487602283,5.4529846060127e+17,3018.6324487602283
314265096799.62445,1e-24,8184.226366022023,2.3394429485796118e+17,6009.259615241052
1572508826003.5347,1e-24,1773.3409743071663,1.0715922872350273e+18,1773.3409743071663
3267852860013.383,1e-24,3552.620860941142,2.425657779867191e+18,3552.620860941142
1576524516285.9468,1e-24,3638.2625563171996,1.1707667438814528e+18,3638.2625563171996
1892740467728.8262,1e-24,6132.799930357985,1.4089472587157967e+18,5954.119113665777
369035587725.13293,1e-24,7364.536499685494,2.7471610299677338e+17,6006.916430238838
1722903214321.2197,1e-24,5499.518590631574,1.282505065963557e+18,5499.518590631574
