phi,energy,time,N_Ra226,N_Ra225,N_Ac225
14062860174726.754,0.7477915615615927,190.36766240474319,6.021932733596823e+23,8.874051372163319e+17,1.4489063481624064e+17
363100902281847.94,0.1453690692385343,282.1362369890473,6.020995109721e+23,7.093658988068899e+19,1.6197259936976003e+19
125419542165990.84,14.37538284757088,134.13930740837657,6.0219448694604616e+23,1.3393241773969974e+18,1.5971432835441107e+17
305063101430921.2,0.8208510357631561,122.7022728180374,6.021821865841098e+23,1.2603583265541237e+19,1.3849348421733202e+18
79284703302210.06,763261.618741965,228.57577009852457,6.021931903277519e+23,5744226613233771.0,1099141924718884.5
28278294561290.742,107.07676611032943,74.21403256943542,6.021977218152873e+23,6.475025774239968e+16,4439403200490857.0
26238361706034.516,10.044347354756205,382.8502054358836,6.021875197260451e+23,7.669904055248929e+17,2.2312357361378544e+17
490529127319342.7,3.4045327487622132,54.20785227991613,6.021934469417316e+23,4.689133497213866e+18,2.3787382541077504e+17
129299415470530.66,207979.93418776404,442.37631920496295,6.021867916744557e+23,2.8867705148846636e+16,9352242478427516.0
356553393332105.75,164671.01121676387,321.0058927719228,6.0219035000033347e+23,7.197957733029092e+16,1.8248131018937068e+16
112517778325119.36,2464.1979014993562,35.26141316391771,6.021989231961285e+23,2.648127070163999e+16,884579302975786.2
144159451070449.66,1250.6848394723563,193.1600333048261,6.0219398153278795e+23,2.251279553186199e+17,3.723064535441548e+16
12498162714861.398,1.5482678209831986,174.62167628742097,6.0219420192364e+23,5.1004048598117235e+17,7.715802150850874e+16
343792103570524.25,114.08878524889165,18.43374341531804,6.021992480206058e+23,1.997860777281458e+17,3526937561043183.5
85773837572523.94,73281.29803924891,110.70283661433007,6.021966933793873e+23,1.082098332479394e+16,1081049473041689.2
10955911054462.77,1073.4494923813925,205.34586778250508,6.021938652343528e+23,1.941721159007028e+16,3387377978752892.0
15411785985000.299,2375.270797255614,166.90848000163044,6.021950145968304e+23,1.545703624225035e+16,2246041605324405.5
123588478952406.72,939565.1704299562,214.47085570235419,6.0219360783392667e+23,7669109018425607.0,1389276166261338.0
12059148351489.635,82963.49913767405,181.23239891925581,6.0219460380009655e+23,2193156428745767.8,342890292698552.44
49167522653752.66,124659.52532258583,430.5243522780944,6.021871668321235e+23,1.3936106094627622e+16,4426181840092814.0
244337332611961.47,707.7528978025617,453.9849630341636,6.021850599893306e+23,9.504666244350694e+17,3.137487066588978e+17
94478489043211.14,18408.513791719877,222.20399941433402,6.02193334027452e+23,4.309346609796022e+16,8048387264508315.0
295593496161258.7,98948.06206701987,300.77847410117937,6.0219095177281115e+23,7.341458812560293e+16,1.7661914215287128e+16
27363558757846.367,1.6594408985656492,379.8815745237207,6.021859285742953e+23,1.9575885498962243e+18,5.6610693118699834e+17
170825690165276.06,36379.0507267885,102.31188345137049,6.021969237133003e+23,2.8491396115218476e+16,2644826224107587.5
14428937581509.11,855841.814253922,264.5333504305776,6.021921259101414e+23,1106451823042590.9,239514794232566.72
625953143931452.0,3.181864763840423,92.24872922459184,6.021861585534075e+23,1.0160617302999613e+19,8.559425271969943e+17
97707124688781.83,1773.8755650892756,44.832828448892336,6.0219863008902776e+23,3.4146006118188356e+16,1441292767805799.2
56269415509621.414,851222.1969462242,371.121950354949,6.021889474526148e+23,5532149512218229.0,1571474102262465.2
111288527746341.19,207.4022132807173,156.4376771267874,6.021949299296311e+23,3.574487979459671e+17,4.900826633597647e+16
395678826337507.44,790.3049507259129,466.3430667343215,6.0218387156276044e+23,1.4810117346676296e+18,4.983843239739256e+17
710079383222146.6,0.050115003599019346,442.96289187753365,6.017054012761535e+23,3.2308344594034196e+20,1.0478450910555198e+20
15999661363570.76,0.05175088508254174,276.32847306394433,6.021851146367084e+23,5.157703762300681e+18,1.1576371880056515e+18
181500425818439.3,61412.291084109806,132.6357408305219,6.021960193674941e+23,2.9362356452033184e+16,3465541733894096.5
855274920653655.1,11.4683027388113,144.42991199058983,6.021831985279496e+23,1.090552307838734e+19,1.3910724585764902e+18
12607176221141.121,0.852471566391651,411.0644042963105,6.02185842574357e+23,1.3261871822404465e+18,4.070379188138781e+17
19786858485498.54,0.02981247715186566,410.07303134531935,6.0217168816414255e+23,1.1112527221663644e+19,3.404574137053801e+18
922588076819864.1,0.06447191299908817,230.92400013576662,6.0190558890604425e+23,2.3180009455676742e+20,4.474704783848989e+19
10474871888362.32,3710.156635258352,258.8933479981697,6.021922799123295e+23,1.1999470157569972e+16,2551222127807936.0
934575159395549.0,21.88254672245149,29.744333447197327,6.021970778302036e+23,1.979349096253976e+18,5.597216564489758e+16
688735529864263.2,0.027126759663193226,349.03982508598676,6.016895158069742e+23,3.633929454059325e+20,9.844472657538272e+19
245204085540985.12,55578.141253822396,248.46434404119478,6.0219251696254735e+23,7.030071705374609e+16,1.4439438300685014e+16
81696699102326.7,3.108797140196659,36.56228949158623,6.021983311747352e+23,5.6060380862278605e+17,1.940095346139975e+16
126568228301016.89,1.583636288502078,177.0189821490322,6.0218862906570895e+23,5.165902765083722e+18,7.910096970642284e+17
20777243049659.43,29.608105126923324,188.60399322756953,6.0219414016295357e+23,2.0676461013817485e+17,3.348416092083804e+16
55033097738894.63,46745.09301680868,71.6734488019251,6.0219786069026716e+23,5838594706875883.0,387234047918941.06
814038751345279.1,26.506179990090867,171.69818576381977,6.021855845647752e+23,7.915513699159176e+18,1.1795956627063703e+18
51004644640354.21,313174.1027879905,392.4031800057903,6.02188309617346e+23,8584456110171706.0,2544445594880825.5
40797974637310.31,1.4779646402359556,416.78674299959056,6.021828019399072e+23,3.288867887758783e+18,1.0198623632317892e+18
50022392737237.19,0.0990842884149377,148.40688377689773,6.021874993635246e+23,7.025157596009675e+18,9.18442949133505e+17
41860036614147.82,0.029207558912667998,287.59304975841064,6.0216729597351924e+23,1.8509326872945377e+19,4.293200863934778e+18
31914600427383.24,3.0359613259531213,58.39393551008536,6.0219789552760784e+23,3.4663716882420397e+17,1.889134266520412e+16
12635980969254.453,0.05887509131102084,187.50307040243092,6.021910727526265e+23,2.806263069426809e+18,4.5211994179908685e+17
23216560139100.203,5.3091692007279985,283.7742873590663,6.021905746196753e+23,7.538532490308708e+17,1.729469846927709e+17
226298344609958.2,160.58197456422693,374.0147774021901,6.0218657969618756e+23,1.628451419610848e+18,4.6534832124987283e+17
10962234917999.783,1078.5086449478642,131.9563963326422,6.0219605778511705e+23,1.3322073410228538e+16,1564986826107157.2
444647806390159.1,0.039082493991838524,385.96354906833636,6.0189102583931026e+23,2.0945328814890874e+20,6.131356416718277e+19
510282628671906.4,488821.5485449126,327.256629011978,6.0219017878500885e+23,6.062433979601913e+16,1.560740771280177e+16
308120578444195.75,7.850387165541386,130.41395858834395,6.0219120283198106e+23,4.3438341961848494e+18,5.048181449848086e+17
464117029326266.8,28750.727817544586,497.51062128407614,6.021847270871198e+23,2.9950771384697165e+17,1.0548845029101088e+17
622186856891074.2,2.772751618927018,205.2026977459135,6.0216761167497424e+23,2.1683920295055434e+19,3.7805451430923725e+18
380755997275531.94,10.440237973904914,15.207521484596098,6.02198933137194e+23,6.053097790727517e+17,8834073861070070.0
456443407401275.44,178017.45172483925,300.2310677765787,6.021909536146954e+23,8.440415589037922e+16,2.0275776033964464e+16
16589669419297.51,341.3965599283483,466.9699143428381,6.0218595904256395e+23,9.455420413461862e+16,3.184948564006547e+16
665066140990995.9,2.6459231868148962,81.61759200777217,6.0218613254385827e+23,1.0579565076941971e+19,7.939302842741482e+17
469668028194095.9,0.0283820596929057,151.6283250085495,6.020506078695983e+23,1.2552992236051417e+20,1.6733736541514117e+19
167701912320358.0,0.03388111705244982,430.09814144357205,6.020528981184198e+23,9.110758144291329e+19,2.891634854490607e+19
37368047854137.18,726.4746571123727,154.61005614396484,6.0219532522220367e+23,6.3487394453966456e+16,8612832336445530.0
107330665932381.38,254.95868311574932,147.2033704686111,6.021952799548443e+23,2.95074706430116e+17,3.829347235025284e+16
61625632635344.72,0.10258021947327362,351.8396714040097,6.021663245833536e+23,1.6821609212807016e+19,4.58494653376462e+18
969692917694197.2,21814.040370653456,107.50463679910399,6.0219655864523325e+23,2.1839452680550954e+17,2.123145139589168e+16
136686750183113.97,836.1100664849736,445.3576199606818,6.021860243244274e+23,4.833488846097923e+17,1.5735574604728752e+17
10679114191240.285,1.7537037313153812,421.3666408304325,6.0218629519883585e+23,7.959304114097416e+17,2.4881978036930355e+17
17181094123949.283,0.09628912620071611,480.2177425522251,6.021765946882041e+23,5.931241120970177e+18,2.0379010315194168e+18
50839494383012.984,3.1380861452384816,175.02463990094662,6.021930693704346e+23,1.4601278088607636e+18,2.2133851440348077e+17
19190256657500.992,1781.3010892608422,271.19533902171787,6.0219188679379796e+23,3.287352097960205e+16,7264790577710189.0
678360517426072.6,0.1795033343777033,495.15385068658736,6.01913576846481e+23,1.746582701389041e+20,6.131754961713371e+19
41336614534510.66,568.11141500767,141.49454334441015,6.021957049083971e+23,7.356551332299309e+16,9210289919439590.0
140771455615435.84,26477.585200638994,238.03023828519247,6.021928454831807e+23,5.654257434591942e+16,1.1199536913736658e+16
50258918930752.71,16619.081700756393,81.12704554870554,6.0219757475672684e+23,1.003201997804232e+16,748549270991172.4
118360845664861.53,4.735142887919723,261.8239838738133,6.0218732641667e+23,3.828312508301795e+18,8.216357425629108e+17
296941335319306.5,0.39339357432942523,406.0655664887812,6.0212202308649883e+23,4.561140570330258e+19,1.387213985892339e+19
10438451661456.111,247858.10074336702,126.42897134363831,6.0219623647438136e+23,805869647107971.9,91024040344083.66
13653097126659.32,130349.16027114149,219.233685862715,6.0219347262123835e+23,2315163790942718.5,427417626046147.25
12640640794776.479,8007.6196593694885,420.71122931233117,6.021874590520519e+23,1.3928313595732058e+16,4349189051407198.0
128178405980300.2,12315.191427675869,139.88119987276636,6.021957816550319e+23,4.850855397094309e+16,6010144628326949.0
355038009964082.4,290.46585550228406,360.7068884884968,6.021866895191881e+23,1.853006763510463e+18,5.14929341618305e+17
38283245146812.1,0.4287085001529525,79.27502235610986,6.021960518943609e+23,1.4727734220584097e+18,1.0751176013478101e+17
680706388408288.6,8.332900026054995,71.67683764498582,6.021920732202985e+23,5.409176217405782e+18,3.587704179522912e+17
65755555657872.69,0.25635946624104083,71.30178960298844,6.021947039179539e+23,2.9645169729673385e+18,1.9564354248740154e+17
514791543636356.25,56583.88207041039,437.9586175355581,6.021866412582103e+23,2.1895293592087437e+17,7.041734552386479e+16
161341340255711.16,2015.2835392650168,164.7496488031681,6.021948939761894e+23,1.737454805686502e+17,2.4954510573620748e+16
672584086988493.8,0.859485375403769,409.0013700693986,6.020861281552563e+23,7.0223591555828605e+19,2.1473149226411065e+19
34548933182367.84,4.708997234765488,104.06092174394,6.021963351743973e+23,5.1428797372621766e+17,4.85024973889952e+16
12676736216555.293,5105.752747858748,204.46759935113786,6.021939024751433e+23,1.0265746627588684e+16,1784218767794123.2
10494940090441.354,515.532251775725,342.2273976348266,6.0218976089954724e+23,3.9633737423987624e+16,1.0570777228072832e+16
63391559309770.07,2.8062412641605547,259.19168065659505,6.021889243043478e+23,2.6427869516456596e+18,5.624282697840487e+17
25851859484142.11,14493.159586484893,344.7651104014057,6.0218971422113755e+23,1.850892847654621e+16,4965269703713088.0
149013212620709.1,323.2127943684715,228.59933406040656,6.021925472601209e+23,5.24680241251206e+17,1.0040498706088288e+17
26034519004869.066,0.27957245865679625,488.7085456332404,6.021772077476091e+23,5.330588859897645e+18,1.8542252301778524e+18
162108187222627.4,63.33615473939824,485.47181947115325,6.021821625671507e+23,2.1964391697503672e+18,7.604695929127107e+17
71033447660362.89,0.36468876670909717,408.55479503579556,6.0217136904035125e+23,1.137839759454207e+19,3.4763929796927073e+18
25534290196002.25,0.25913281249243897,423.71434250819414,6.021801049198632e+23,4.968625812374391e+18,1.559656943298626e+18
219457615589020.5,388854.42612352525,332.12332003225146,6.0219007575696264e+23,2.954253160298387e+16,7695185127167042.0
95665114651256.77,456.41420881385864,115.57494757625993,6.0219638300775614e+23,1.5893206458557306e+17,1.6524910030196058e+16
297575089063198.25,10929.99130315819,356.75726414034114,6.021890346393583e+23,2.5126210067294416e+17,6.922864119155104e+16
305364278287393.06,626.0151639325076,390.8174084103728,6.0218673412110653e+23,1.1464268393819103e+18,3.387631339766662e+17
240972811999961.75,0.7883148283685822,189.0168318643244,6.021767905757229e+23,1.47228389058814e+19,2.3888696306611835e+18
104112803562964.0,11664.313071424369,152.26976850779332,6.021954180301491e+23,4.356965790506857e+16,5829985781808942.0
16302273041460.404,201.25048630168197,160.5769698623395,6.021951578663173e+23,5.4354893213026344e+16,7629373047114950.0
29205076253949.863,0.39374650204119843,455.5161004847903,6.021791766336571e+23,4.826659978594565e+18,1.5971481027490406e+18
45106910335326.04,96.64213996652276,464.09488458193835,6.021854584076752e+23,4.813718744177911e+17,1.614314592109687e+17
21006052931644.203,6300.168181945191,119.60403748922056,6.0219642964747415e+23,9684039477861986.0,1039310105661339.5
97934744449320.0,167528.70738433406,217.7327389656564,6.021935022742911e+23,1.4568022204041196e+16,2673628924281610.0
526295773418700.5,22666.667435430914,292.63795426633357,6.0219094027033884e+23,2.676152318643411e+17,6.2961119383813624e+16
11275616135145.111,66.422404866574,289.87281349297473,6.021912357450641e+23,1.0516946029792666e+17,2.4551803697874336e+16
30573370612373.03,7935.480738139013,113.07487024929311,6.021966215070382e+23,1.1945659951808008e+16,1217127183300130.0
71154542570607.48,0.3725752989555588,12.857255429504091,6.021991036020533e+23,5.0740691768422e+17,6270318270074406.0
630624517107130.2,1.7543356074043113,387.1497454940828,6.0212529879702354e+23,4.44392570783829e+19,1.3038247625057194e+19
12687041082768.469,153.09945795965007,293.84704313403404,6.021911516605973e+23,7.873686175460037e+16,1.858660852533608e+16
54666890326394.19,0.21752702336237603,147.01791413496116,6.0218971792889504e+23,5.139674097478193e+18,6.662435047538225e+17
209537941799206.84,38232.84042357076,102.13558780894807,6.021969228523533e+23,3.4037165542395492e+16,3154546531560639.0
20628668584197.336,0.07120861182110998,306.24241528744665,6.0218277131698236e+23,6.119780377980296e+18,1.4938962369227546e+18
688713123172981.0,20409.741526386246,395.7726954572957,6.021875676104878e+23,4.56656009556401e+17,1.3623044756421387e+17
166176691545019.75,69299.85385095887,120.32632861970079,6.021963929654498e+23,2.3222805474560716e+16,2506208381717670.0
66522022614147.75,130.56656562736177,89.00127839862546,6.021971736498578e+23,1.631305845544601e+17,1.3286185711362472e+16
16171281647447.65,1031.34223224208,230.22019999154853,6.021931087621223e+23,3.2054875429865404e+16,6171307455921078.0
826499585067717.1,0.12083894982299252,259.5255724157561,6.019808053935224e+23,1.6618099537120068e+20,3.5406235833282933e+19
20805950153456.656,5.572676233947831,13.453984063364592,6.021995589524962e+23,4.012075842363307e+16,518605739942961.9
88720547664667.98,10199.53604076268,182.09565282393402,6.0219452587694546e+23,4.620108231517669e+16,7253753608606301.0
19263542968863.9,35724.73344991834,260.6871167728026,6.021922326828634e+23,7149371953449917.0,1528836342560091.2
76410217465323.25,458057.50902442064,253.97645365328907,6.021924316735515e+23,7761976505966126.0,1623975971630673.2
81610624892823.72,883285.4270395635,258.7407283516869,6.0219229201391e+23,6056314809299514.0,1287005476062897.0
65379944276839.06,17.71283817178147,194.5243085116888,6.021931750095752e+23,8.629361523425732e+17,1.4359184696124651e+17
57250350458157.46,0.0728777848494272,360.33585373073066,6.021630832758224e+23,1.8850025358662844e+19,5.234064548258527e+18
49454344991255.29,0.0441632577553276,90.40278134653066,6.0219001724834934e+23,6.689134370780345e+18,5.5287922484234906e+17
999487418649888.8,1.1525987627365648,484.0546971682474,6.020311471743778e+23,1.0019598101447511e+20,3.4621024083352695e+19
115370064775229.69,1907.6291534292545,388.10759489165434,6.021880983128637e+23,2.4696983358584963e+17,7.259439218257227e+16
39655082022854.77,10.474386818740529,491.81428607081494,6.0218329782662633e+23,1.3315512321270682e+18,4.6523134542288e+17
74569402780919.9,22116.008614266317,199.94829824758136,6.021940150394735e+23,2.848995571446096e+16,4856119747747643.0
256050631745013.88,1.900476069126743,286.2125240704132,6.0217326065596565e+23,1.398535159316856e+19,3.2311028639001677e+18
142107497651947.38,31292.24898950054,483.4598365149687,6.0218547888933764e+23,8.640774244105259e+16,2.982958848791652e+16
800385910261274.0,524780.9311152106,76.54284534681041,6.02197693038589e+23,2.6940679121151756e+16,1902215232186492.0
10180775177769.45,1.031252628202514,50.42627844640573,6.021983259873808e+23,1.6508824656836387e+17,7809493865755614.0
387192902230626.06,140518.36321809536,495.4817087832734,6.021850788181847e+23,1.1274836869302528e+17,3.959788042785939e+16
173217142170782.03,1.4623254473374134,312.260297579824,6.0217537538144543e+23,1.1501827120292119e+19,2.852091066119333e+18
246807998431902.53,255.0046985527766,375.8202013219602,6.0218682439685495e+23,1.414001113985124e+18,4.055610867639573e+17
61473233521310.516,0.8455327734045636,181.84391361370163,6.0219042116400824e+23,3.5118531361589074e+18,5.507015436213535e+17
258026950063932.75,851030.2715924913,298.34497819742944,6.021910924734874e+23,2.172108112335149e+16,5191261530247781.0
41183531639835.195,2492.0059611602214,189.4160592706735,6.0219430928657724e+23,4.4831951317255656e+16,7287731989429516.0
13577802100664.709,427006.3382799641,320.3033417974206,6.02190465306909e+23,1699493034714563.5,430098751187497.25
823461935742326.0,1.3148077270249778,97.99110603217133,6.0217296236730384e+23,2.1968991764939784e+19,1.9586701001515712e+18
206153445376334.0,325173.5235579672,364.1475497845307,6.0218911764621843e+23,3.236880233880035e+16,9061250925572402.0
644612616084252.6,655.5706841981574,338.39431854079163,6.0218700896492795e+23,2.1416400156658068e+18,5.661583341054964e+17
549634639137996.56,816.6172570176387,491.962346917526,6.021821155966977e+23,2.090575320392081e+18,7.30581011537759e+17
115150023486881.33,0.5038934761297403,422.0839569122853,6.0216396985880105e+23,1.6028060188317927e+19,5.016946991317803e+18
156281093629860.28,6719.040509387262,106.28348925392538,6.021967674662946e+23,6.277161884573808e+16,6037817448703434.0
25647080148503.688,953000.1076305162,268.07857641881645,6.021920194028446e+23,1882797453611555.5,412110695312370.6
244193763061359.78,0.6917714578754915,67.21696811172501,6.021912349808636e+23,6.342456348303174e+18,3.956304311428682e+17
965260424940916.5,1038.131559076722,452.90920513011275,6.0218187036650304e+23,3.0957211877637734e+18,1.0201518465758664e+18
52537484391814.48,0.12009289761869031,332.44179049663296,6.021728310233202e+23,1.273476084341099e+19,3.319662903271591e+18
187512537183442.2,620.3822704495434,297.7607996795369,6.021903700846247e+23,5.837949544414228e+17,1.3930289431250749e+17
169562694960866.44,12.365641799416451,48.96941874497029,6.021977332402647e+23,7.721665596811561e+17,3.550534424353009e+16
26543910684234.688,21.91876559133452,114.18175419663034,6.021963799643954e+23,1.9906367998786954e+17,2.0466348921986464e+16
65365834358066.7,299.6873753108266,305.5899290409389,6.021905099502345e+23,2.9845021409273395e+17,7.272892230813618e+16
381637219218978.2,40.24733486699426,178.18280277967662,6.0219102301563976e+23,3.1068226337127393e+18,4.784932056744912e+17
661976124628006.1,1968.8360189554514,255.23833365746552,6.0219109870691343e+23,1.029633704121975e+18,2.1631990187409072e+17
112019179814169.92,0.20948774214666296,324.05585494573876,6.0216317090501234e+23,2.0186060764643795e+19,5.156332169727224e+18
76726240114541.62,11.31544368938722,234.2787001262719,6.0219119604089554e+23,1.4722016875104842e+18,2.8768943838902243e+17
26771001727093.055,707244.9505722021,379.95808672057524,6.0218868809940636e+23,2934064915739915.5,848619910998892.2
65132703478178.08,3382.388541704908,83.75654106319874,6.021974751898558e+23,2.967849346821953e+16,2282405831402721.5
961251908657211.1,1885.5799378619538,499.78200610921897,6.021813340196654e+23,2.428802138170253e+18,8.581513375613358e+17
235748659699970.75,311.20793556156826,307.89908999235985,6.021894263555766e+23,1.0621160328724582e+18,2.604036634219444e+17
838891225023091.8,0.2881508922609284,352.8457411765501,6.020005181453207e+23,1.3687732460627508e+20,3.739265268399463e+19
28213312679073.71,416.7878151046874,486.7275717824613,6.021852842062125e+23,1.4924958158905843e+17,5.176817850786333e+16
969198789460273.8,196676.01924743305,261.2724260685981,6.021920286494823e+23,1.5356832102852995e+17,3.2900941760210544e+16
22785385028920.105,0.05150957080971009,121.01085174075722,6.021922342925388e+23,3.712003170129853e+18,4.027027343012194e+17
647152985707949.9,0.7844186789915342,17.2650513851625,6.021951619143132e+23,4.2527095521142067e+18,7.036897345736939e+16
110640295755594.84,675124.0775805769,461.15612721371184,6.021862544910414e+23,1.4071437475856702e+16,4697559692174569.0
16020962740493.457,809.8670696542138,396.2323713989848,6.021881314583257e+23,5.336870909507437e+16,1.5934990596498582e+16
779342606364142.8,80.751371987703,238.7981593757698,6.0218579433214816e+23,5.682655377217482e+18,1.1286635181988188e+18
147143003963780.88,344.7348774018655,488.8125816197946,6.0218412488927935e+23,8.580807840445056e+17,2.9852406648453203e+17
189999147319623.2,167.52594332356836,196.11896265515054,6.021931765467223e+23,8.209289551235052e+17,1.3758215996073064e+17
34724093117571.453,34.52249761027487,238.22837571109704,6.021924275787714e+23,3.865130516994477e+17,7.66117897915334e+16
692189645464625.6,22356.99038903657,333.79003032877887,6.021895365592676e+23,3.8999244434874906e+17,1.019878869568647e+17
13142661001809.492,526888.6687826006,323.796166058916,6.021903616310045e+23,1492529648944814.5,381005612706395.3
19973956642949.414,148447.30006194647,81.60183468093163,6.021975700180381e+23,1341208755297955.5,100630605881367.05
789929367928770.4,8462.638978452364,377.0878180727492,6.021876677683983e+23,7.87396466365124e+17,2.2642250779083434e+17
225774320742118.3,0.09366312478243059,484.0604477561236,6.020632034036132e+23,7.939967473130244e+19,2.7435186643952562e+19
30112080581523.434,0.07089828379238372,370.63219874151065,6.0217460278359637e+23,1.0248687373461891e+19,2.908321093404294e+18
39122018843442.07,50110.84660980408,351.7270378093825,6.021895113389344e+23,1.5275859757885226e+16,4162564612242706.5
928762764961355.9,0.16269264337243983,246.02013075409408,6.0199853184138045e+23,1.544126559573566e+20,3.145394561156571e+19
784915991425419.2,125826.30927289433,469.4631439208682,6.021856724827059e+23,2.337920811143542e+17,7.904935108426942e+16
73338155679819.02,1206.900712011234,426.25441522577614,6.021870060190364e+23,2.099145250205823e+17,6.618321687509174e+16
111960334190064.83,0.6721746363734716,161.64036960804413,6.0218762323234174e+23,6.495632794306736e+18,9.171588015251041e+17
883324337717697.4,15.507355434653702,402.20241229027647,6.0215710669006014e+23,2.1475656203554324e+19,6.484867243664281e+18
714619733178023.2,2387.0019598492413,180.43212522664177,6.021937255863956e+23,7.633786500136413e+17,1.1888443795819469e+17
310239120343739.7,809744.4991171552,46.29229401392355,6.021986168346507e+23,5232450389567617.0,227835397837613.44
635293734726490.0,0.36586106427416265,176.00269958092034,6.021314009795592e+23,5.368424132939398e+19,8.178432565921446e+18
366976840267397.8,505.52188054166277,359.59335095998483,6.021872865037261e+23,1.4487399366299133e+18,4.016241794956165e+17
23574569203503.695,1.203291865914542,174.8287167311243,6.021935090841706e+23,1.0923754049062862e+18,1.6542675950834582e+17
263367344439337.06,0.20659081108124117,416.16794616208165,6.021049633543273e+23,5.672767507992318e+19,1.7571993430142542e+19
39224194480666.51,0.4750889750751557,218.7376518448197,6.021892234759485e+23,3.477602141697129e+18,6.407726914754458e+17
235362933811474.28,52533.50346895306,194.14310873512838,6.0219415383511685e+23,5.6950423157944184e+16,9460221604639022.0
683583253155955.8,0.051333749774338785,233.62404136842483,6.019514852229586e+23,1.9426549692626698e+20,3.787448328511392e+19
892321859781613.6,947346.33679665,175.2462441190904,6.021947294809165e+23,4.669295659880168e+16,7086071044054688.0
311082327306438.8,230217.8621967534,352.73103995116765,6.0218942414064035e+23,5.6783103146571496e+16,1.550744113985186e+16
105269480952822.31,5112.388435336902,358.44001632365604,6.0218915173970426e+23,1.3039096212766642e+17,3.605736435105621e+16
37841558025219.695,0.06674500853520406,487.66070816251545,6.02161003618631e+23,1.5836748381764035e+19,5.50050006008549e+18
28611829840508.855,3252.7261728022063,251.82865349082059,6.021924621169688e+23,3.4264541611128844e+16,7117921355181682.0
81755907280935.42,2207.918979213944,404.78982008567147,6.021877118335788e+23,1.6729060078179917e+17,5.075867495365086e+16
13069157714802.592,499.00275708302496,31.684277600600346,6.021990506968604e+23,6162899441495607.0,185408685310954.1
260692539439807.0,0.8648909932885117,418.0767660677519,6.0214738857274255e+23,2.752611245999098e+19,8.555388743713744e+18
21647550244573.2,229.68856988937108,199.52554589748613,6.021939642980054e+23,8.101600244106709e+16,1.3783702458713832e+16
98497655977658.39,54089.48457466757,242.73224434384127,6.021927408973664e+23,2.810858470832355e+16,5660657949961153.0
448244695370859.6,0.02727681235668088,24.907304479308614,6.0217608748973766e+23,2.2620815438251848e+19,5.373285436970283e+17
92165766666168.12,0.14805154629089895,388.47045701616804,6.021565445045529e+23,2.2408883854518575e+19,6.591606340036786e+18
185213738013260.84,4660.512480282805,349.5440176452075,6.021892723161173e+23,2.361120823628306e+17,6.4026792215731736e+16
429034400195594.5,54421.23126861368,89.04160360039896,6.0219729392326417e+23,5.155539974509494e+16,4200727867769953.5
255348937769722.78,0.6150148436004883,451.60328715008205,6.021361596981095e+23,3.358398679882362e+19,1.1044254247488897e+19
167738211806350.12,45.57465565739164,195.42725821081774,6.021925195305928e+23,1.3854898248634125e+18,2.3148160735605446e+17
944377369351401.9,639700.4013735388,112.36167202291412,6.0219661055836746e+23,4.086505275384962e+16,4139315373721202.0
19231151478176.68,723.3677559556634,82.83492026016705,6.021975144680793e+23,1.875652707844826e+16,1427432011648038.0
74518315740252.03,311.0813354751628,423.94483963967565,6.021867692309215e+23,4.186535660939347e+17,1.3146829050627669e+17
673173478052903.2,87503.79849840462,237.82411102597064,6.0219273668880045e+23,1.486337827425357e+17,2.9418629231560064e+16
480545147342918.4,95416.32497777544,196.2231352686387,6.0219405563242614e+23,8.703775830238254e+16,1.4593719744204128e+16
244718123294844.16,171.74119857347705,15.171620102380823,6.0219945136826035e+23,9.569820034156286e+16,1393383445580059.0
10661133387708.633,8.270152280331448,37.839019416993736,6.021988257973281e+23,4.636284719752035e+16,1659150199028282.2
22383052936145.77,170362.77353633114,283.6177599317014,6.0219155409261115e+23,4055597373040351.5,930002405014828.0
18907129676120.85,99.69170914533736,273.2804737855711,6.021916896233571e+23,1.3770689319364962e+17,3.0625847225394044e+16
13778482072022.047,550.3503898139913,333.1181498929757,6.021900191517877e+23,4.940798836358805e+16,1.2900218215130922e+16
265255883454704.62,4.409414919321478,151.67517582989694,6.021889185920743e+23,5.690107779273188e+18,7.587004638769595e+17
82188837059721.44,2725.9377352668953,254.5972243218401,6.0219228565005746e+23,1.0843163514445011e+17,2.2732814798647548e+16
163196459447570.75,3723.8078138570017,161.44765025884533,6.021950472072185e+23,1.2707995238707419e+17,1.7923981663880618e+16
91323460456951.16,609.0244511317613,45.01442034712396,6.021986032367736e+23,5.467898463419896e+16,2317060624195549.0
131081174742060.08,1.3966461495737885,272.2995195699321,6.0218154364167035e+23,8.04391908202119e+18,1.783644093717629e+18
11112518854508.746,2.640625403454412,60.57971344878039,6.021980550980576e+23,1.3398313935139058e+17,7564597654984160.0
746226939735281.4,0.3606902008900806,384.09197864406536,6.02025006239556e+23,1.1534528882685364e+20,3.3639284170940715e+19
350864514864004.75,0.7532540104711636,82.92187398627627,6.021860415178494e+23,1.0614785348558973e+19,8.086246808368143e+17
30126680706410.51,26.12091704034107,244.35638450470333,6.021922340707536e+23,3.932715962800862e+17,7.964723625333685e+16
16846138582808.676,0.2686757940343345,334.8100367814988,6.0218630603199e+23,2.743875489961163e+18,7.192918099406259e+17
26673223648252.863,2.563826674708285,169.13922125795062,6.0219400050600885e+23,8.234523689425221e+17,1.2108168858072387e+17
